     Julian_days Year  Month  Day  Hours  Minutes  Seconds Raw_Obs Fit_tidal    Residual
     63.552083 2011  3  4 13 15  0 5662.20268 5662.28908   -0.08640  0.000
     63.562500 2011  3  4 13 30  0 5662.21768 5662.30413   -0.08645  0.000
     63.572917 2011  3  4 13 45  0 5662.23768 5662.32441   -0.08673  0.000
     63.583333 2011  3  4 14  0  0 5662.26268 5662.34928   -0.08660  0.000
     63.593750 2011  3  4 14 15  0 5662.29368 5662.37872   -0.08504  0.000
     63.604167 2011  3  4 14 30  0 5662.32568 5662.41209   -0.08641  0.000
     63.614583 2011  3  4 14 45  0 5662.36068 5662.44873   -0.08805  0.000
     63.625000 2011  3  4 15  0  0 5662.40168 5662.48799   -0.08631  0.000
     63.635417 2011  3  4 15 15  0 5662.44468 5662.52921   -0.08453  0.000
     63.645833 2011  3  4 15 30  0 5662.48868 5662.57174   -0.08306  0.000
     63.656250 2011  3  4 15 45  0 5662.53268 5662.61492   -0.08224  0.000
     63.666667 2011  3  4 16  0  0 5662.57468 5662.65811   -0.08343  0.000
     63.677083 2011  3  4 16 15  0 5662.61568 5662.70063   -0.08496  0.000
     63.687500 2011  3  4 16 30  0 5662.65667 5662.74186   -0.08518  0.000
     63.697917 2011  3  4 16 45  0 5662.69568 5662.78177   -0.08609  0.000
     63.708333 2011  3  4 17  0  0 5662.73068 5662.81906   -0.08839  0.000
     63.718750 2011  3  4 17 15  0 5662.76568 5662.85374   -0.08806  0.000
     63.729167 2011  3  4 17 30  0 5662.79567 5662.88514   -0.08947  0.000
     63.739583 2011  3  4 17 45  0 5662.82267 5662.91263   -0.08995  0.000
     63.750000 2011  3  4 18  0  0 5662.84767 5662.93618   -0.08851  0.000
     63.760417 2011  3  4 18 15  0 5662.86667 5662.95516   -0.08848  0.000
     63.770833 2011  3  4 18 30  0 5662.88068 5662.96955   -0.08888  0.000
     63.781250 2011  3  4 18 45  0 5662.88967 5662.97871   -0.08904  0.000
     63.791667 2011  3  4 19  0  0 5662.89267 5662.98329   -0.09062  0.000
     63.802083 2011  3  4 19 15  0 5662.89067 5662.98264   -0.09196  0.000
     63.812500 2011  3  4 19 30  0 5662.88567 5662.97675   -0.09108  0.000
     63.822917 2011  3  4 19 45  0 5662.87367 5662.96628   -0.09261  0.000
     63.833333 2011  3  4 20  0  0 5662.85767 5662.95188   -0.09422  0.000
     63.843750 2011  3  4 20 15  0 5662.83667 5662.93291   -0.09624  0.000
     63.854167 2011  3  4 20 30  0 5662.81267 5662.91001   -0.09734  0.000
     63.864583 2011  3  4 20 45  0 5662.78467 5662.88384   -0.09917  0.000
     63.875000 2011  3  4 21  0  0 5662.75767 5662.85570   -0.09803  0.000
     63.885417 2011  3  4 21 15  0 5662.72966 5662.82495   -0.09528  0.000
     63.895833 2011  3  4 21 30  0 5662.69567 5662.79224   -0.09657  0.000
     63.906250 2011  3  4 21 45  0 5662.66367 5662.75887   -0.09520  0.000
     63.916667 2011  3  4 22  0  0 5662.63067 5662.72550   -0.09483  0.000
     63.927083 2011  3  4 22 15  0 5662.59467 5662.69147   -0.09681  0.000
     63.937500 2011  3  4 22 30  0 5662.56367 5662.65876   -0.09509  0.000
     63.947917 2011  3  4 22 45  0 5662.53266 5662.62670   -0.09403  0.000
     63.958333 2011  3  4 23  0  0 5662.50467 5662.59726   -0.09259  0.000
     63.968750 2011  3  4 23 15  0 5662.47667 5662.56978   -0.09311  0.000
     63.979167 2011  3  4 23 30  0 5662.45066 5662.54491   -0.09425  0.000
     63.989583 2011  3  4 23 45  0 5662.43266 5662.52397   -0.09131  0.000
     64.000000 2011  3  5  0  0  0 5662.41366 5662.50631   -0.09265  0.000
     64.010417 2011  3  5  0 15  0 5662.40066 5662.49257   -0.09191  0.000
     64.020833 2011  3  5  0 30  0 5662.39266 5662.48341   -0.09074  0.000
     64.031250 2011  3  5  0 45  0 5662.38866 5662.47883   -0.09017  0.000
     64.041667 2011  3  5  1  0  0 5662.38966 5662.47883   -0.08917  0.000
     64.052083 2011  3  5  1 15  0 5662.39566 5662.48406   -0.08841  0.000
     64.062500 2011  3  5  1 30  0 5662.41066 5662.49453   -0.08387  0.000
     64.072917 2011  3  5  1 45  0 5662.42466 5662.50958   -0.08492  0.000
     64.083333 2011  3  5  2  0  0 5662.44466 5662.52921   -0.08455  0.000
     64.093750 2011  3  5  2 15  0 5662.46566 5662.55342   -0.08776  0.000
     64.104167 2011  3  5  2 30  0 5662.49366 5662.58155   -0.08790  0.000
     64.114583 2011  3  5  2 45  0 5662.52066 5662.61296   -0.09231  0.000
     64.125000 2011  3  5  3  0  0 5662.55366 5662.64764   -0.09398  0.000
     64.135417 2011  3  5  3 15  0 5662.58866 5662.68428   -0.09562  0.000
     64.145833 2011  3  5  3 30  0 5662.62466 5662.72288   -0.09823  0.000
     64.156250 2011  3  5  3 45  0 5662.66265 5662.76148   -0.09883  0.000
     64.166667 2011  3  5  4  0  0 5662.69966 5662.80009   -0.10043  0.000
     64.177083 2011  3  5  4 15  0 5662.73865 5662.83869   -0.10004  0.000
     64.187500 2011  3  5  4 30  0 5662.77565 5662.87468   -0.09903  0.000
     64.197917 2011  3  5  4 45  0 5662.81265 5662.90936   -0.09670  0.000
     64.208333 2011  3  5  5  0  0 5662.84765 5662.94142   -0.09377  0.000
     64.218750 2011  3  5  5 15  0 5662.87865 5662.96955   -0.09090  0.000
     64.229167 2011  3  5  5 30  0 5662.90465 5662.99441   -0.08977  0.000
     64.239583 2011  3  5  5 45  0 5662.92765 5663.01535   -0.08770  0.000
     64.250000 2011  3  5  6  0  0 5662.94565 5663.03171   -0.08606  0.000
     64.260417 2011  3  5  6 15  0 5662.95765 5663.04349   -0.08584  0.000
     64.270833 2011  3  5  6 30  0 5662.96565 5663.04938   -0.08373  0.000
     64.281250 2011  3  5  6 45  0 5662.96665 5663.05068   -0.08404  0.000
     64.291667 2011  3  5  7  0  0 5662.96065 5663.04611   -0.08546  0.000
     64.302083 2011  3  5  7 15  0 5662.94965 5663.03629   -0.08664  0.000
     64.312500 2011  3  5  7 30  0 5662.93564 5663.02059   -0.08494  0.000
     64.322917 2011  3  5  7 45  0 5662.91564 5663.00030   -0.08466  0.000
     64.333333 2011  3  5  8  0  0 5662.89065 5662.97413   -0.08349  0.000
     64.343750 2011  3  5  8 15  0 5662.86164 5662.94403   -0.08239  0.000
     64.354167 2011  3  5  8 30  0 5662.82765 5662.91001   -0.08237  0.000
     64.364583 2011  3  5  8 45  0 5662.78964 5662.87206   -0.08242  0.000
     64.375000 2011  3  5  9  0  0 5662.75064 5662.83149   -0.08085  0.000
     64.385417 2011  3  5  9 15  0 5662.70864 5662.78897   -0.08033  0.000
     64.395833 2011  3  5  9 30  0 5662.66264 5662.74513   -0.08248  0.000
     64.406250 2011  3  5  9 45  0 5662.61964 5662.70063   -0.08100  0.000
     64.416667 2011  3  5 10  0  0 5662.57464 5662.65615   -0.08151  0.000
     64.427083 2011  3  5 10 15  0 5662.53064 5662.61231   -0.08167  0.000
     64.437500 2011  3  5 10 30  0 5662.48664 5662.56978   -0.08313  0.000
     64.447917 2011  3  5 10 45  0 5662.44864 5662.52921   -0.08057  0.000
     64.458333 2011  3  5 11  0  0 5662.41164 5662.49126   -0.07962  0.000
     64.468750 2011  3  5 11 15  0 5662.37764 5662.45527   -0.07764  0.000
     64.479167 2011  3  5 11 30  0 5662.34464 5662.42387   -0.07923  0.000
     64.489583 2011  3  5 11 45  0 5662.31863 5662.39508   -0.07644  0.000
     64.500000 2011  3  5 12  0  0 5662.29764 5662.37087   -0.07323  0.000
     64.510417 2011  3  5 12 15  0 5662.27963 5662.35124   -0.07160  0.000
     64.520833 2011  3  5 12 30  0 5662.26564 5662.33619   -0.07056  0.000
     64.531250 2011  3  5 12 45  0 5662.25563 5662.32638   -0.07075  0.000
     64.541667 2011  3  5 13  0  0 5662.25364 5662.32115   -0.06751  0.000
     64.552083 2011  3  5 13 15  0 5662.25463 5662.32180   -0.06716  0.000
     64.562500 2011  3  5 13 30  0 5662.26163 5662.32768   -0.06606  0.000
     64.572917 2011  3  5 13 45  0 5662.27063 5662.33881   -0.06818  0.000
     64.583333 2011  3  5 14  0  0 5662.28863 5662.35517   -0.06654  0.000
     64.593750 2011  3  5 14 15  0 5662.31163 5662.37676   -0.06512  0.000
     64.604167 2011  3  5 14 30  0 5662.33863 5662.40358   -0.06496  0.000
     64.614583 2011  3  5 14 45  0 5662.36863 5662.43434   -0.06571  0.000
     64.625000 2011  3  5 15  0  0 5662.40463 5662.46901   -0.06439  0.000
     64.635417 2011  3  5 15 15  0 5662.44263 5662.50631   -0.06368  0.000
     64.645833 2011  3  5 15 30  0 5662.48263 5662.54688   -0.06425  0.000
     64.656250 2011  3  5 15 45  0 5662.52563 5662.58941   -0.06378  0.000
     64.666667 2011  3  5 16  0  0 5662.56963 5662.63259   -0.06296  0.000
     64.677083 2011  3  5 16 15  0 5662.61063 5662.67643   -0.06580  0.000
     64.687500 2011  3  5 16 30  0 5662.65363 5662.71961   -0.06598  0.000
     64.697917 2011  3  5 16 45  0 5662.69563 5662.76214   -0.06651  0.000
     64.708333 2011  3  5 17  0  0 5662.73762 5662.80271   -0.06508  0.000
     64.718750 2011  3  5 17 15  0 5662.77462 5662.84131   -0.06669  0.000
     64.729167 2011  3  5 17 30  0 5662.80763 5662.87664   -0.06902  0.000
     64.739583 2011  3  5 17 45  0 5662.84262 5662.90936   -0.06673  0.000
     64.750000 2011  3  5 18  0  0 5662.87063 5662.93749   -0.06687  0.000
     64.760417 2011  3  5 18 15  0 5662.89463 5662.96236   -0.06773  0.000
     64.770833 2011  3  5 18 30  0 5662.91362 5662.98198   -0.06836  0.000
     64.781250 2011  3  5 18 45  0 5662.92862 5662.99703   -0.06841  0.000
     64.791667 2011  3  5 19  0  0 5662.93962 5663.00684   -0.06723  0.000
     64.802083 2011  3  5 19 15  0 5662.94362 5663.01143   -0.06780  0.000
     64.812500 2011  3  5 19 30  0 5662.94162 5663.01143   -0.06981  0.000
     64.822917 2011  3  5 19 45  0 5662.93662 5663.00554   -0.06892  0.000
     64.833333 2011  3  5 20  0  0 5662.92662 5662.99441   -0.06780  0.000
     64.843750 2011  3  5 20 15  0 5662.91062 5662.97805   -0.06744  0.000
     64.854167 2011  3  5 20 30  0 5662.88962 5662.95712   -0.06750  0.000
     64.864583 2011  3  5 20 45  0 5662.86561 5662.93226   -0.06664  0.000
     64.875000 2011  3  5 21  0  0 5662.83662 5662.90412   -0.06750  0.000
     64.885417 2011  3  5 21 15  0 5662.80361 5662.87206   -0.06845  0.000
     64.895833 2011  3  5 21 30  0 5662.76962 5662.83738   -0.06777  0.000
     64.906250 2011  3  5 21 45  0 5662.73161 5662.80074   -0.06913  0.000
     64.916667 2011  3  5 22  0  0 5662.69361 5662.76280   -0.06918  0.000
     64.927083 2011  3  5 22 15  0 5662.65261 5662.72419   -0.07158  0.000
     64.937500 2011  3  5 22 30  0 5662.61161 5662.68493   -0.07332  0.000
     64.947917 2011  3  5 22 45  0 5662.57161 5662.64633   -0.07472  0.000
     64.958333 2011  3  5 23  0  0 5662.53261 5662.60903   -0.07642  0.000
     64.968750 2011  3  5 23 15  0 5662.49461 5662.57305   -0.07844  0.000
     64.979167 2011  3  5 23 30  0 5662.45961 5662.53968   -0.08006  0.000
     64.989583 2011  3  5 23 45  0 5662.42961 5662.50893   -0.07931  0.000
     65.000000 2011  3  6  0  0  0 5662.40261 5662.48144   -0.07884  0.000
     65.010417 2011  3  6  0 15  0 5662.37861 5662.45724   -0.07862  0.000
     65.020833 2011  3  6  0 30  0 5662.35961 5662.43760   -0.07800  0.000
     65.031250 2011  3  6  0 45  0 5662.34761 5662.42256   -0.07495  0.000
     65.041667 2011  3  6  1  0  0 5662.34061 5662.41274   -0.07214  0.000
     65.052083 2011  3  6  1 15  0 5662.33661 5662.40816   -0.07156  0.000
     65.062500 2011  3  6  1 30  0 5662.33960 5662.40816   -0.06856  0.000
     65.072917 2011  3  6  1 45  0 5662.34561 5662.41405   -0.06845  0.000
     65.083333 2011  3  6  2  0  0 5662.35560 5662.42583   -0.07022  0.000
     65.093750 2011  3  6  2 15  0 5662.37260 5662.44219   -0.06959  0.000
     65.104167 2011  3  6  2 30  0 5662.39160 5662.46443   -0.07283  0.000
     65.114583 2011  3  6  2 45  0 5662.41560 5662.49061   -0.07500  0.000
     65.125000 2011  3  6  3  0  0 5662.44460 5662.52135   -0.07676  0.000
     65.135417 2011  3  6  3 15  0 5662.47661 5662.55669   -0.08009  0.000
     65.145833 2011  3  6  3 30  0 5662.51160 5662.59464   -0.08304  0.000
     65.156250 2011  3  6  3 45  0 5662.54960 5662.63455   -0.08495  0.000
     65.166667 2011  3  6  4  0  0 5662.58960 5662.67708   -0.08748  0.000
     65.177083 2011  3  6  4 15  0 5662.62960 5662.71961   -0.09001  0.000
     65.187500 2011  3  6  4 30  0 5662.67560 5662.76280   -0.08719  0.000
     65.197917 2011  3  6  4 45  0 5662.71960 5662.80532   -0.08573  0.000
     65.208333 2011  3  6  5  0  0 5662.76160 5662.84589   -0.08429  0.000
     65.218750 2011  3  6  5 15  0 5662.80260 5662.88449   -0.08189  0.000
     65.229167 2011  3  6  5 30  0 5662.83960 5662.92048   -0.08088  0.000
     65.239583 2011  3  6  5 45  0 5662.87359 5662.95254   -0.07894  0.000
     65.250000 2011  3  6  6  0  0 5662.90360 5662.98133   -0.07773  0.000
     65.260417 2011  3  6  6 15  0 5662.92959 5663.00488   -0.07529  0.000
     65.270833 2011  3  6  6 30  0 5662.94959 5663.02451   -0.07492  0.000
     65.281250 2011  3  6  6 45  0 5662.96359 5663.03891   -0.07531  0.000
     65.291667 2011  3  6  7  0  0 5662.97159 5663.04807   -0.07647  0.000
     65.302083 2011  3  6  7 15  0 5662.97559 5663.05199   -0.07640  0.000
     65.312500 2011  3  6  7 30  0 5662.97459 5663.05003   -0.07544  0.000
     65.322917 2011  3  6  7 45  0 5662.96459 5663.04218   -0.07759  0.000
     65.333333 2011  3  6  8  0  0 5662.95259 5663.02909   -0.07650  0.000
     65.343750 2011  3  6  8 15  0 5662.93559 5663.01077   -0.07518  0.000
     65.354167 2011  3  6  8 30  0 5662.91159 5662.98722   -0.07563  0.000
     65.364583 2011  3  6  8 45  0 5662.88559 5662.95974   -0.07415  0.000
     65.375000 2011  3  6  9  0  0 5662.85459 5662.92768   -0.07308  0.000
     65.385417 2011  3  6  9 15  0 5662.81759 5662.89169   -0.07410  0.000
     65.395833 2011  3  6  9 30  0 5662.78059 5662.85374   -0.07315  0.000
     65.406250 2011  3  6  9 45  0 5662.74059 5662.81317   -0.07259  0.000
     65.416667 2011  3  6 10  0  0 5662.69859 5662.77130   -0.07271  0.000
     65.427083 2011  3  6 10 15  0 5662.65559 5662.72942   -0.07383  0.000
     65.437500 2011  3  6 10 30  0 5662.61359 5662.68689   -0.07331  0.000
     65.447917 2011  3  6 10 45  0 5662.57459 5662.64567   -0.07109  0.000
     65.458333 2011  3  6 11  0  0 5662.53358 5662.60576   -0.07218  0.000
     65.468750 2011  3  6 11 15  0 5662.49559 5662.56781   -0.07223  0.000
     65.479167 2011  3  6 11 30  0 5662.46059 5662.53183   -0.07124  0.000
     65.489583 2011  3  6 11 45  0 5662.42758 5662.49911   -0.07153  0.000
     65.500000 2011  3  6 12  0  0 5662.39958 5662.46967   -0.07008  0.000
     65.510417 2011  3  6 12 15  0 5662.37358 5662.44415   -0.07057  0.000
     65.520833 2011  3  6 12 30  0 5662.35158 5662.42256   -0.07098  0.000
     65.531250 2011  3  6 12 45  0 5662.33458 5662.40490   -0.07031  0.000
     65.541667 2011  3  6 13  0  0 5662.32258 5662.39246   -0.06988  0.000
     65.552083 2011  3  6 13 15  0 5662.31658 5662.38461   -0.06803  0.000
     65.562500 2011  3  6 13 30  0 5662.31258 5662.38199   -0.06941  0.000
     65.572917 2011  3  6 13 45  0 5662.31358 5662.38461   -0.07103  0.000
     65.583333 2011  3  6 14  0  0 5662.32258 5662.39246   -0.06988  0.000
     65.593750 2011  3  6 14 15  0 5662.33658 5662.40555   -0.06897  0.000
     65.604167 2011  3  6 14 30  0 5662.35657 5662.42321   -0.06664  0.000
     65.614583 2011  3  6 14 45  0 5662.38057 5662.44611   -0.06554  0.000
     65.625000 2011  3  6 15  0  0 5662.40857 5662.47359   -0.06502  0.000
     65.635417 2011  3  6 15 15  0 5662.44158 5662.50500   -0.06342  0.000
     65.645833 2011  3  6 15 30  0 5662.47458 5662.54033   -0.06576  0.000
     65.656250 2011  3  6 15 45  0 5662.51157 5662.57828   -0.06671  0.000
     65.666667 2011  3  6 16  0  0 5662.55358 5662.61885   -0.06527  0.000
     65.677083 2011  3  6 16 15  0 5662.59157 5662.66072   -0.06915  0.000
     65.687500 2011  3  6 16 30  0 5662.63157 5662.70325   -0.07168  0.000
     65.697917 2011  3  6 16 45  0 5662.67357 5662.74578   -0.07221  0.000
     65.708333 2011  3  6 17  0  0 5662.71557 5662.78766   -0.07209  0.000
     65.718750 2011  3  6 17 15  0 5662.75457 5662.82822   -0.07365  0.000
     65.729167 2011  3  6 17 30  0 5662.79157 5662.86683   -0.07525  0.000
     65.739583 2011  3  6 17 45  0 5662.82757 5662.90281   -0.07524  0.000
     65.750000 2011  3  6 18  0  0 5662.86057 5662.93553   -0.07496  0.000
     65.760417 2011  3  6 18 15  0 5662.88957 5662.96432   -0.07475  0.000
     65.770833 2011  3  6 18 30  0 5662.91457 5662.98853   -0.07395  0.000
     65.781250 2011  3  6 18 45  0 5662.93557 5663.00881   -0.07324  0.000
     65.791667 2011  3  6 19  0  0 5662.95357 5663.02451   -0.07095  0.000
     65.802083 2011  3  6 19 15  0 5662.96357 5663.03433   -0.07076  0.000
     65.812500 2011  3  6 19 30  0 5662.97056 5663.03956   -0.06900  0.000
     65.822917 2011  3  6 19 45  0 5662.97056 5663.03891   -0.06834  0.000
     65.833333 2011  3  6 20  0  0 5662.96556 5663.03302   -0.06746  0.000
     65.843750 2011  3  6 20 15  0 5662.95257 5663.02189   -0.06933  0.000
     65.854167 2011  3  6 20 30  0 5662.93757 5663.00554   -0.06797  0.000
     65.864583 2011  3  6 20 45  0 5662.91357 5662.98394   -0.07038  0.000
     65.875000 2011  3  6 21  0  0 5662.88756 5662.95777   -0.07021  0.000
     65.885417 2011  3  6 21 15  0 5662.85856 5662.92702   -0.06846  0.000
     65.895833 2011  3  6 21 30  0 5662.82256 5662.89300   -0.07044  0.000
     65.906250 2011  3  6 21 45  0 5662.78456 5662.85635   -0.07180  0.000
     65.916667 2011  3  6 22  0  0 5662.74356 5662.81644   -0.07288  0.000
     65.927083 2011  3  6 22 15  0 5662.70356 5662.77522   -0.07166  0.000
     65.937500 2011  3  6 22 30  0 5662.65856 5662.73269   -0.07414  0.000
     65.947917 2011  3  6 22 45  0 5662.61556 5662.69017   -0.07460  0.000
     65.958333 2011  3  6 23  0  0 5662.56956 5662.64698   -0.07743  0.000
     65.968750 2011  3  6 23 15  0 5662.52756 5662.60510   -0.07755  0.000
     65.979167 2011  3  6 23 30  0 5662.48756 5662.56454   -0.07698  0.000
     65.989583 2011  3  6 23 45  0 5662.44956 5662.52594   -0.07638  0.000
     66.000000 2011  3  7  0  0  0 5662.41456 5662.48995   -0.07540  0.000
     66.010417 2011  3  7  0 15  0 5662.38455 5662.45658   -0.07203  0.000
     66.020833 2011  3  7  0 30  0 5662.36055 5662.42780   -0.06724  0.000
     66.031250 2011  3  7  0 45  0 5662.33656 5662.40228   -0.06572  0.000
     66.041667 2011  3  7  1  0  0 5662.31955 5662.38199   -0.06244  0.000
     66.052083 2011  3  7  1 15  0 5662.30555 5662.36629   -0.06074  0.000
     66.062500 2011  3  7  1 30  0 5662.29855 5662.35582   -0.05726  0.000
     66.072917 2011  3  7  1 45  0 5662.29355 5662.35124   -0.05769  0.000
     66.083333 2011  3  7  2  0  0 5662.29655 5662.35255   -0.05600  0.000
     66.093750 2011  3  7  2 15  0 5662.30455 5662.35909   -0.05454  0.000
     66.104167 2011  3  7  2 30  0 5662.31355 5662.37152   -0.05798  0.000
     66.114583 2011  3  7  2 45  0 5662.33055 5662.38919   -0.05864  0.000
     66.125000 2011  3  7  3  0  0 5662.35055 5662.41209   -0.06154  0.000
     66.135417 2011  3  7  3 15  0 5662.37655 5662.44022   -0.06368  0.000
     66.145833 2011  3  7  3 30  0 5662.40655 5662.47294   -0.06639  0.000
     66.156250 2011  3  7  3 45  0 5662.43754 5662.50893   -0.07138  0.000
     66.166667 2011  3  7  4  0  0 5662.47655 5662.54884   -0.07229  0.000
     66.177083 2011  3  7  4 15  0 5662.51855 5662.59071   -0.07217  0.000
     66.187500 2011  3  7  4 30  0 5662.56054 5662.63521   -0.07466  0.000
     66.197917 2011  3  7  4 45  0 5662.60454 5662.67970   -0.07515  0.000
     66.208333 2011  3  7  5  0  0 5662.65255 5662.72484   -0.07230  0.000
     66.218750 2011  3  7  5 15  0 5662.69854 5662.76934   -0.07079  0.000
     66.229167 2011  3  7  5 30  0 5662.73854 5662.81187   -0.07332  0.000
